EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile,NTEE_CD
020243160,GIRL SCOUTS OF THE GREEN AND WHITE MTNS,NH,BEDFORD,03110,2018,2019-09-30,990,1958,"THE COUNCIL IS RECOGNIZED THROUGHOUT NEW HAMPSHIRE AND VERMONT AS A LEADING EXPERT ON GIRLS. THE COUNCIL'S INNOVATIVE LEADERSHIP PROGRAMS HELP GIRLS DISCOVER, CONNECT, AND TAKE ACTION AS THEY DEVELOP STRONG VALUES, A SOCIAL CONSCIENCE, AND A DEEP SENSE OF SELF AND THEIR POTENTIAL.",203.0,3460.0,9172008.0,6071616.0,6184939.0,474791.0,436573.0,1144941.0,1171486.0,202771.0,4249113.0,,5877177.0,5939565.0,3707326.0,599822.0,4662437.0,194439.0,245374.0,9570817.0,9561344.0,990975.0,1147966.0,8579842.0,8413378.0,202000389349301005_public.xml,O42Z
061023010,PADRE PIO FOUNDATION OF AMERICA INC,CT,CROMWELL,06416,2018,2019-06-30,990,1977,PROMOTE RELIGIOUS ACTIVITIES,15.0,0.0,4638003.0,4638003.0,4057567.0,0.0,0.0,4551244.0,3981089.0,86759.0,0.0,,4337046.0,3255704.0,761421.0,0.0,4102530.0,300957.0,801863.0,5317285.0,4884116.0,0.0,3605.0,5317285.0,4880511.0,202000389349301015_public.xml,X22Z
237380554,Sojourners Inc,DC,Washington,20002,2018,2019-06-30,990,1972,"The mission of Sojourners is to articulate the biblical call to social justice, inspiring hope and building a movement to transform individuals, communities, the church and the world.",62.0,5.0,6090997.0,5763309.0,4925427.0,4419912.0,3634438.0,1084690.0,1018050.0,118227.0,140480.0,,6269943.0,5324577.0,3523950.0,767727.0,5012754.0,-506634.0,-399150.0,6676243.0,6755288.0,5031077.0,4536292.0,1645166.0,2218996.0,202000389349301020_public.xml,
952122004,HUMANE SOCIETY OF THE DESERT,CA,PALM SPRINGS,92258,2017,2018-06-30,990,1961,"WE, THE HUMANE SOCIETY OF THE DESERT, ORPHAN PET OASIS, ARE A NO-KILL FACILITY WHERE DOGS AND CATS ARE RESCUED, CARED FOR AND ADOPTED TO THE PUBLIC.",20.0,0.0,2491686.0,2436111.0,1004477.0,1391105.0,1004074.0,995788.0,0.0,764.0,48454.0,,1555257.0,512165.0,461033.0,0.0,1394654.0,880854.0,492312.0,2925578.0,2051545.0,4935.0,11756.0,2920643.0,2039789.0,202000389349301045_public.xml,D200
621377551,CATHOLIC CHARITIES OF EAST TENNESSEE INC,TN,KNOXVILLE,37919,2018,2019-06-30,990,1989,"CATHOLIC CHARITIES OF EAST TENNESSEE IS A BROAD-BASED SOCIAL SERVICE AGENCY DELIVERING 12 SERVICES THROUGH 20 PROGRAMS THROUGHOUT THE REGION INCLUDING SHELTER, COUNSELING AND EDUCATION.",90.0,80.0,3430585.0,3347309.0,3279267.0,3017653.0,3023535.0,276923.0,237725.0,23228.0,29505.0,498382.0,3354993.0,3516641.0,1801219.0,289726.0,2649451.0,-7684.0,-237374.0,3570912.0,3620289.0,555624.0,597316.0,3015288.0,3022973.0,202000389349301100_public.xml,
232809815,FOUR RIVERS COMMUNITY BROADCASTING CORP,PA,HARLEYSVILLE,19438,2018,2019-06-30,990,1994,NON-COMMERCIAL EDUCATIONAL RADIO BROADCASTING.,10.0,21.0,1722163.0,1530757.0,1649733.0,1293192.0,1288641.0,100392.0,116509.0,112724.0,24449.0,,1446317.0,1414944.0,697664.0,161799.0,1041081.0,84440.0,234789.0,5337902.0,5516437.0,992779.0,1244274.0,4345123.0,4272163.0,202000389349301110_public.xml,A34Z
237198409,Lions Community Service Corp,CA,San Diego,92127,2018,2019-06-30,990,1980,Provide housing to low income seniors,5.0,14.0,2039686.0,2039686.0,2310844.0,3060.0,262256.0,2032556.0,2001058.0,4070.0,0.0,,1653158.0,1611272.0,323721.0,0.0,1212755.0,386528.0,699572.0,5375308.0,5231231.0,4041323.0,4283774.0,1333985.0,947457.0,202000389349301115_public.xml,L22Z
421133312,REGIONAL TRANSIT AUTHORITY ART,IA,SPENCER,51301,2018,2019-06-30,990,1979,"PROVIDES TRANSPORTATION SERVICES TO THE PUBLIC IN NINE IOWA COUNTIES THROUGH ASSISTANCE OF FEDERAL, STATE, AND LOCAL FUNDS.",86.0,,4009808.0,4009808.0,5074452.0,1807498.0,2320519.0,2166545.0,2218643.0,35515.0,250.0,10865.0,3750074.0,3666723.0,2143305.0,0.0,3288741.0,259734.0,1407729.0,5696952.0,6374520.0,204621.0,1183817.0,5492331.0,5190703.0,202000389349301120_public.xml,W400
550737391,WEST VIRGINIA EMS TECHNICAL SUPPORT,WV,HUNTINGTON,257747005,2018,2019-06-30,990,1994,"TO PROVIDE TECHNICAL AND PROGRAMMATIC SUPPORT, AS WELL AS, TRAINING AND CERTIFICATION PROGRAM TO THE PUBLIC HEALTH COMMUNITIES IN WV.THE ORGANIZATION WAS FORMED TO ENRICH STATEWIDE QUALITY EDUCATION FOR PROVIDERS OF EMERGENCY MEDICAL CARE; ASSURE CONTINUOUS IMPROVEMENT OF PERFORMANCE LEVELS PROMOTING QUALITY EMERGENCY MEDICAL CARE; CULTIVATE QUALITY IN THE EMERGENCY MEDICAL CARE SYSTEM; ENHANCE THE ESTABLISHED AVAILABILITY OF OFF-LINE AND ON-LINE MEDICAL DIRECTION; AND FOSTER THE RECRUITMENT AND RETENTION OF QUALITY EMERGENCY MEDICAL WORKERS.",32.0,0.0,1473954.0,1473954.0,1536928.0,1469522.0,1536928.0,0.0,0.0,0.0,4432.0,1469522.0,1476783.0,1592637.0,1116562.0,0.0,1469934.0,-2829.0,-55709.0,665334.0,664350.0,55725.0,51912.0,609609.0,612438.0,202000389349301210_public.xml,M20Z
200214837,DUMBO DISTRICT MANAGEMENT,NY,BROOKLYN,11201,2018,2019-06-30,990,2003,"THE ASSOCIATION IS DEDICATED TO ENHANCING AND PROMOTING THE COMMUNITY KNOWN AS DUMBO ( DOWN UNDER THE MANHATTAN BRIDGE OVERPASS)IN THE BOROUGH OF BROOKLYN, NEW YORK. THE ASSOCIATION SHOWCASES DUMBO AS A WORLD CLASS DESTINATION AND A CENTER FOR BUSINESS.",3.0,,1428904.0,1428904.0,1101336.0,151111.0,80120.0,1282363.0,1016804.0,0.0,-4570.0,,1205138.0,1038866.0,524607.0,43240.0,1084294.0,223766.0,62470.0,586094.0,333001.0,95130.0,65803.0,490964.0,267198.0,202000389349301215_public.xml,M99
911546757,FARESTART,WA,SEATTLE,98101,2018,2018-12-31,990,1992,"FARESTART PROVIDES A COMMUNITY THAT TRANSFORMS LIVES BY EMPOWERING PEOPLE WITH BARRIERS TO EMPLOYMENT TO ACHIEVE SELF-SUFFICIENCY THROUGH LIFE SKILLS, JOB TRAINING AND EMPLOYMENT IN THE FOOD SERVICE INDUSTRY.",494.0,3763.0,22145348.0,21180717.0,19563851.0,10641619.0,11598264.0,10751844.0,8296277.0,37770.0,-250516.0,1774706.0,22057809.0,19123764.0,12874819.0,1616680.0,17441243.0,-877092.0,440087.0,30116931.0,47351047.0,2381934.0,2903628.0,27734997.0,44447419.0,202000389349301220_public.xml,J220
042104326,INTERNATIONAL INSTITUTE OF,MA,LAWRENCE,01840,2018,2019-09-30,990,1935,"THE INTERNATIONAL INSTITUTE OF GREATER LAWRENCE EXISTS TO HELP INTEGRATE NEWCOMERS (IMMIGRANTS, REFUGEES, LIMITED-ENGLISH PROFICIENT PEOPLE) INTO THE US MAINSTREAM. TOWARDS THAT END, IT PROVIDES SERVICES THAT CONTRIBUTE TO NEWCOMERS' ACCESS TO, AND KNOWLEDGE OF THE ENGLISH LANGUAGE, US CIVIC REQUIREMENTS, BASIC LEGAL TOOLS, CHILD CARE, OCCUPATIONAL SKILLS AND HEALTH AND SAFETY SYSTEMS.",26.0,5.0,1134057.0,1134057.0,2295747.0,913731.0,2100781.0,180334.0,189597.0,533.0,39459.0,912857.0,1104789.0,1919348.0,816080.0,0.0,974885.0,29268.0,376399.0,890811.0,872148.0,517380.0,527985.0,373431.0,344163.0,202000389349301225_public.xml,P84Z
591748850,CLAY COUNTY HABITAT FOR HUMANITY,FL,ORANGE PARK,320670240,2018,2019-06-30,990,1988,"TO SERVE THE CITIZENS OF CLAY COUNTY, FLORIDA BY PROVIDING DECENT, AFFORDABLE HOUSING FOR THOSE IN NEED",14.0,,1433993.0,1433993.0,1207166.0,190219.0,214143.0,887874.0,785425.0,50251.0,305649.0,72000.0,1491837.0,1021175.0,431110.0,18235.0,1264416.0,-57844.0,185991.0,4389453.0,4416731.0,58683.0,28117.0,4330770.0,4388614.0,202000389349301235_public.xml,L20Z
752224248,ABILENE IMPROVEMENT CORPORATION,TX,ABILENE,79601,2018,2019-09-30,990,1987,"TO STIMULATE THE DEVELOPMENT, GROWTH AND BEAUTIFICATION OF THE TAX INCREMENT FINANCING DISTRICT TO COMBAT DETERIORATION THROUGH THE ERECTION OF PUBLIC BUILDINGS, IMPROVEMENTS AND WORKS.",0.0,0.0,3064848.0,2810348.0,222059.0,2838760.0,232960.0,0.0,0.0,-28412.0,0.0,1188760.0,10590.0,1963.0,0.0,0.0,1260.0,2799758.0,220096.0,4346830.0,1525391.0,21681.0,0.0,4325149.0,1525391.0,202000389349301240_public.xml,S200
930811291,PORTLAND COMMUNITY COLLEGE FOUNDATION,OR,PORTLAND,972800990,2018,2019-06-30,990,1982,SUPPORT OF PORTLAND COMMUNITY COLLEGE STUDENTS AND DEPARTMENTAL PROGRAMS.,0.0,268.0,8086115.0,5741251.0,4886219.0,5060780.0,4095323.0,0.0,0.0,389990.0,290481.0,1861394.0,4272645.0,3927558.0,0.0,419833.0,3571533.0,1468606.0,958661.0,18359893.0,16586337.0,566432.0,704895.0,17793461.0,15881442.0,202000389349301445_public.xml,T31
363711203,CHILDREN'S ADVOCACY CTR OF,IL,HOFFMAN ESTATES,60169,2018,2019-06-30,990,1989,CHILD ADVOCACY,29.0,98.0,1634234.0,1537176.0,1747225.0,1229483.0,1373774.0,0.0,0.0,1231.0,306462.0,953118.0,1455788.0,1375782.0,1233772.0,224057.0,1098941.0,81388.0,371443.0,1248445.0,1238144.0,104616.0,81602.0,1143829.0,1156542.0,202000389349301520_public.xml,I720
752819736,ACCELERATED CHRISTIAN EDUCATION,TN,HENDERSONVILLE,370772707,2018,2019-06-30,990,1999,"ORGANIZED EXCLUSIVELY FOR RELIGIOUS, CHARITABLE, AND EDUCATIONAL PURPOSES THE PURPOSE INCLUDES, BUT IS NOT LIMITED TO, OPERATING A SCHOOL AND DISTANCE LEARNING ACADEMY FOR ELEMENTARY AND SECONDARY GRADES FOR THE DAILY INSTRUCTION OF CHILDREN IN ALL BRANCHES OF KNOWLEDGE FROM THE PERSPECTIVE THAT THE BIBLE IS THE INFALLIBLE WORD OF GOD. IN ESSENCE, TO ADVANCE CHRISTIAN EDUCATION IN THE US AND THROUGHOUT THE WORLD.",35.0,0.0,3137536.0,2606961.0,2361175.0,30222.0,25211.0,1490857.0,1591177.0,240030.0,845852.0,,2086908.0,2123097.0,775274.0,0.0,1447995.0,520053.0,238078.0,10609708.0,10014093.0,659948.0,584386.0,9949760.0,9429707.0,202000389349301525_public.xml,B200
112973066,SMALL WONDER PRESCHOOL INC,NY,GLENDALE,11385,2018,2019-06-30,990,1992,TO OPERATE A PRESCHOOL FOR CHILDREN WITH DISABILITIES.,53.0,0.0,2247639.0,2247639.0,2232804.0,109725.0,80233.0,2137543.0,2152303.0,371.0,0.0,97596.0,2257496.0,2271237.0,1721332.0,0.0,1812550.0,-9857.0,-38433.0,121559.0,104897.0,259172.0,232227.0,-137613.0,-127330.0,202000389349301550_public.xml,B28Z
461811753,Camp Maccabi,CA,San Francisco,94118,2018,2019-09-30,990,2013,The mission of JCC Maccabi Sports Camp is to provide campers the opportunity to build strong character and Jewish community through sports.,30.0,,1162334.0,1162334.0,953364.0,431859.0,196985.0,730475.0,756379.0,0.0,0.0,,1102545.0,1116300.0,395300.0,20.0,958527.0,59789.0,-162936.0,55252.0,131262.0,165252.0,301051.0,-110000.0,-169789.0,202000389349301555_public.xml,
680469314,LIVE OAK CHARTER SCHOOL,CA,PETALUMA,94952,2018,2019-06-30,990,2001,To provide public school students of southern Sonoma County with a K-8 Whole-Child Program.,78.0,200.0,3179806.0,3179806.0,3066026.0,2940196.0,2939233.0,227484.0,115769.0,12126.0,0.0,2667744.0,3352333.0,2880938.0,2476270.0,0.0,3058949.0,-172527.0,185088.0,990181.0,1024876.0,310084.0,172252.0,680097.0,852624.0,202000389349301565_public.xml,B29
930619733,PORTLAND STATE UNIVERSITY FOUNDATION,OR,PORTLAND,97201,2018,2019-06-30,990,1963,PORTLAND STATE UNIVERSITY FOUNDATION IS RESPONSIBLE FOR RAISING AND MANAGING PRIVATE RESOURCES TO ADVANCE PSU'S PRIORITIES AND MISSION TO BE A LEADING URBAN UNIVERSITY.,87.0,26.0,33088855.0,32221997.0,44117418.0,21481693.0,30678005.0,8598145.0,8778049.0,2504404.0,-362245.0,87000.0,28950918.0,29198882.0,7061480.0,5503005.0,19729564.0,3271079.0,14918536.0,142943770.0,136873492.0,7216175.0,6730261.0,135727595.0,130143231.0,202000389349301570_public.xml,
841328829,COMPASSION & CHOICES,CO,LITTLETON,80128,2018,2019-06-30,990,1995,"COMPASSION & CHOICES IMPROVES CARE, EXPANDS OPTIONS, AND EMPOWERS EVERYONE TO CHART THEIR END-OF-LIFE JOURNEY.",83.0,0.0,13488070.0,13448070.0,9034353.0,13312463.0,8904958.0,0.0,0.0,135607.0,0.0,,13536409.0,12251516.0,7705211.0,1203940.0,10721529.0,-88339.0,-3217163.0,10914581.0,10820179.0,1269872.0,1278876.0,9644709.0,9541303.0,202000389349301600_public.xml,R67
825261263,SOCIETY OF SAINT VINCENT DE PAUL,MD,EASTON,21601,2018,2019-09-30,990,2018,"PROVIDE FUNDS FOR BASIC LIVING REQUIREMENTS FOR FINANCIALLY DISTRESSED FAMILIES, AWARD CATHOLIC EDUCATION SCHOLARSHIPS, AND DISTRIBUTE DONATED AND PURCHASED FOOD TO FINANCIALLY DISTRESSED FAMILIES AND LOCAL FOOD PANTRIES IN TALBOT COUNTY, MD.",0.0,0.0,1027686.0,1026634.0,,819006.0,,0.0,,1198.0,206430.0,,979554.0,,0.0,0.0,917808.0,47080.0,,154471.0,,0.0,,154471.0,,202000389349301650_public.xml,L80
366065694,BURRIDGE D BUTLER MEMORIAL TRUST OF,IL,CARY,60013,2018,2019-09-30,990,1951,"THE BURRIDGE D. BUTLER MEMORIAL TRUST OF CHICAGO IS A TAX-EXEMPT TRUST CREATED IN (SEE SCHEDULE O) 1951 UNDER THE LAST WILL AND TESTAMENT OF BURRIDGE D. BUTLER. THE TRUST IS DEVOTED TO CHARITABLE AND EDUCATIONAL PURPOSES AND UP TO DECEMBER 7, 2018 DIRECTED THEIR NET INCOME AND ACCUMULATIONS OF NET INCOME TO BE DISTRIBUTED TO THE CHICAGO COMMUNITY TRUST. EFFECTIVE DECEMBER 7, 2018, PER THE SIGNED MEMORANDUM AND AGREEMENT BY THE TRUSTEES, THE TRUST WAS CONVERTED TO A TOTAL RETURN TRUST AND THE DISTRIBUTIONS TO THE CHICAGO COMMUNITY TRUST ARE COMPUTED IN AN AMOUNT EQUAL TO FIVE PERCENT ON A MOVING THREE YEAR AVERAGE OF THE NET FAIR MARKET VALUE OF THE TRUST'S ASSETS FOR EACH OF THE THREE YEARS PRECEDING THE YEAR OF THE CURRENT YEAR DISTRIBUTION BASED ON A FISCAL YEAR.",0.0,0.0,11027151.0,1099996.0,4228342.0,0.0,0.0,0.0,0.0,1099996.0,0.0,,2042954.0,951160.0,87400.0,0.0,1685391.0,-942958.0,3277182.0,40668419.0,42606376.0,90000.0,87400.0,40578419.0,42518976.0,202000399349300005_public.xml,T900
480690737,WICHITA STATE UNIVERSITY UNION CORP,KS,WICHITA,672600056,2018,2019-06-30,990,1964,"TO MANAGE A STUDENT UNION WHICH BENEFITS THE FACULTY, STAFF, STUDENTS AND VISITORS OF WICHITA STATE UNIVERSITY.",232.0,0.0,12080042.0,8399569.0,8179673.0,2649310.0,2488200.0,343640.0,192997.0,73873.0,5332746.0,,8542432.0,7993666.0,3180106.0,88562.0,3871694.0,-142863.0,186007.0,67558149.0,68966488.0,60127173.0,61392649.0,7430976.0,7573839.0,202000399349300010_public.xml,B80Z
462140915,THE ANTI-RECIDIVISM COALITION,CA,LOS ANGELES,90021,2018,2019-06-30,990,2013,"ARC CHANGES LIVES AND CREATES SAFE, HEALTHLY COMMUNITIES BY PROVIDING A SUPPORT AND ADVOCACY NETWORK FOR, AND COMPRISED OF, FORMERLY INCARCERATED MEN AND WOMEN. TOGETHER WE ARE A BRIDGE TO TRANSFORMATION, PURPOSE AND REDEMPTION.",94.0,,8068436.0,8068436.0,6352891.0,8055923.0,6350609.0,0.0,,12513.0,0.0,2977458.0,5960950.0,5861580.0,3446792.0,0.0,4815395.0,2107486.0,491311.0,5451113.0,3190423.0,445734.0,399995.0,5005379.0,2790428.0,202000399349300020_public.xml,I20
943298156,HOUSING CONSORTIUM OF THE EAST BAY,CA,OAKLAND,94607,2018,2019-06-30,990,1998,"TO PROMOTE AND PROVIDE AFFORDABLE HOUSING AND ACCESSIBLE HOUSING FOR INDIVIDUALS WITH DEVELOPMENTAL DISABILITIES. ACTIVITIES INCLUDE HOUSING DEVELOPMENT,PLANNING,TECHNICAL ASSISTANCE,RESOURCES DEVELOPMENT,PROPERTY MANAGEMENT AND HOUSING SERVICES.",36.0,,4379311.0,4379311.0,4235534.0,115311.0,66774.0,4245107.0,4154491.0,18893.0,0.0,113061.0,3783001.0,3907052.0,740190.0,22458.0,3596054.0,596310.0,328482.0,37993650.0,34051894.0,30537713.0,27192267.0,7455937.0,6859627.0,202000399349300305_public.xml,P80
042716090,NORTH HILL NEEDHAM INC,MA,NEEDHAM,02492,2018,2019-03-31,990,1979,TO PROVIDE HOUSING & HEALTHCARE SERVICES TO RESIDENTS FOR LIFE REGARDLESS OF THEIR ABILITY TO PAY.,444.0,47.0,43715524.0,40585345.0,38495170.0,6622.0,22195.0,37893687.0,35783919.0,2103111.0,581925.0,,41725027.0,40824389.0,18413684.0,0.0,30309224.0,-1139682.0,-2329219.0,200292285.0,195284237.0,251329921.0,241114187.0,-51037636.0,-45829950.0,202000399349300500_public.xml,P750
721328890,NORTHWEST LOUISIANA FOOD BANK,LA,SHREVEPORT,71103,2018,2019-06-30,990,1996,NW LA FOOD BANK'S MISSION IS TO BE THE PRIMARY RESOURCE FOR FIGHTING HUNGER IN NORTHWEST LOUISIANA.,30.0,1382.0,18516887.0,18516887.0,20053371.0,18006667.0,19562725.0,402159.0,305572.0,47617.0,60444.0,2439236.0,19399946.0,19405799.0,911895.0,187514.0,18629001.0,-883059.0,647572.0,9194430.0,10049042.0,142321.0,138424.0,9052109.0,9910618.0,202000399349300505_public.xml,K31
046125732,SOUTH SHORE COMMUNITY ACTION COUNCIL,MA,PLYMOUTH,02360,2018,2019-09-30,990,1965,"TO ELIMINATE POVERTY ALONG THE SOUTH SHORE BY AFFORDING EVERYONE IN NEED THE OPPORTUNITIES FOR EDUCATION, TRAINING AND WORK; TO LIVE WITH DIGNITY; TO CONTRIBUTE TO THE FULL EXTENT OF THEIR CAPABILITIES; AND TO PARTICIPATE IN THE WORKINGS OF OUR SOCIETY.",221.0,884.0,21860760.0,21790554.0,20786478.0,1076103.0,994467.0,20584368.0,19604740.0,15269.0,114814.0,,21722820.0,20657909.0,8659712.0,100091.0,20207720.0,67734.0,128569.0,10366644.0,10277647.0,5924398.0,5926241.0,4442246.0,4351406.0,202000399349300700_public.xml,S20Z
150543962,CLARKS SUMMIT UNIVERSITY,PA,CLARKS SUMMIT,18411,2018,2019-05-31,990,1932,"ACCREDITED, PRIVATE CHRISTIAN ORGANIZATION PROVIDING UNDERGRADUATE, GRADUATE, AND SEMINARY DEGREE PROGRAMS.",397.0,15.0,9217741.0,9217741.0,9643620.0,1193964.0,820965.0,7642085.0,8429998.0,364090.0,17602.0,142854.0,9173335.0,10249518.0,5041389.0,66526.0,6607597.0,44406.0,-605898.0,10923127.0,11475720.0,8060857.0,8618747.0,2862270.0,2856973.0,202000399349300710_public.xml,B500
042104026,UNITED WAY OF GREATER FALL RIVER INC,MA,FALL RIVER,02722,2018,2019-06-30,990,1957,"THE PURPOSE OF THIS ORGANIZATION SHALL BE TO RAISE FUNDS; TO SOLICIT, RECEIVE AND HOLD MONEY AND OTHER PROPERTY, BOTH REAL AND PERSONAL, ACQUIRED BY GIFT, CONTRIBUTIONS, BEQUEST, DEVISE OR OTHERWISE; TO SELL AND CONVEY REAL PROPERTY SO ACQUIRED; TO DISBURSE AND DISTRIBUTE THE SAID FUNDS FOR THE FINANCIAL SUPPORT, IN WHOLE OR IN PART, OF LOCAL PROGRAMS CONDUCTED BY SOCIAL AGENCIES FOR CHARITABLE, HEALTH, WELFARE, RECREATIONAL AND ALLIED PURPOSES IN THE GREATER FALL RIVER AREA; TO PROVIDE THE PLANS, FACILITIES, MANPOWER AND COMMUNITY LEADERSHIP FOR AN ANNUAL UNIFIED FUND RAISING CAMPAIGN; TO EFFECTIVELY PLAN AND EXECUTE A BALANCED PROGRAM OF SOCIAL SERVICES.",7.0,291.0,1658558.0,1245452.0,1732265.0,984161.0,1222700.0,0.0,0.0,261291.0,0.0,,1345675.0,1379501.0,369310.0,238317.0,911745.0,-100223.0,352764.0,7210245.0,7189200.0,533838.0,550057.0,6676407.0,6639143.0,202000399349300800_public.xml,
510081153,WILMINGTON CHRISTIAN SCHOOL INC,DE,HOCKESSIN,19707,2018,2019-06-30,990,1946,"WILMINGTON CHRISTIAN SCHOOL PROVIDES A CHRIST-CENTERED CHALLENGING ACADEMIC PROGRAM WITH INSTRUCTION BASED ON THE BIBLICAL VIEW OF GOD AND THE WORLD. WCS TEACHES, INFLUENCES, AND ENCOURAGES EACH STUDENT TO EFFECTIVELY INTEGRATE BIBLICAL TRUTH INTO HIS/HER DAILY LIFE AND TO IMPACT THE CULTURE FOR CHRIST.",152.0,150.0,5723652.0,5627298.0,5888706.0,295546.0,238900.0,5258040.0,5578888.0,-28672.0,102384.0,14526.0,6018041.0,6530360.0,3566245.0,188135.0,5117554.0,-390743.0,-641654.0,11018398.0,11660882.0,3384857.0,3640089.0,7633541.0,8020793.0,202000399349300900_public.xml,B24Z
841476467,DENVER JEWISH DAY SCHOOL,CO,DENVER,80231,2018,2019-06-30,990,1975,TO ENSURE A JEWISH FUTUE BY CHALLENGING MINDS AND NURTURING SOULS WITH A FOCUS ON ACADEMIC EXCELLENCE AND JEWISH LEARNING.,130.0,180.0,9183314.0,9080740.0,7022580.0,2209979.0,1893489.0,6468060.0,6549198.0,106622.0,296079.0,,8991876.0,8652387.0,4721008.0,277691.0,7086199.0,88864.0,-1629807.0,14546842.0,14826515.0,6039872.0,6408409.0,8506970.0,8418106.0,202000399349301000_public.xml,B25
381561062,ROEPER CITY AND COUNTRY SCHOOL INC,MI,BLOOMFIELD HILLS,483045020,2018,2019-06-30,990,1967,PROVIDE EDUCATION FOR GIFTED STUDENTS OF DIVERSE BACKGROUNDS IN PRE-K THROUGH 12TH GRADE.,321.0,230.0,17745440.0,17129827.0,15927898.0,931088.0,491484.0,15857852.0,15213735.0,295011.0,45876.0,,17055399.0,15835522.0,9102270.0,448638.0,14371104.0,74428.0,92376.0,31899147.0,31288792.0,7881294.0,7812034.0,24017853.0,23476758.0,202000399349301100_public.xml,
371431152,COMMUNITY TEACHING HOMES INC,OH,HOLLAND,43528,2018,2019-06-30,990,2002,TO PROVIDE COMMUNITY-BASED SERVICES WITH A CONVICTION THAT ALL CHILDREN HAVE GREAT INTRINSIC WORTH AND ARE CAPABLE OF POSITIVE CHANGE.,29.0,5.0,2333579.0,2333579.0,2546938.0,1693170.0,2207466.0,639312.0,339464.0,25.0,1072.0,1629014.0,2378483.0,2533758.0,1109538.0,0.0,2118358.0,-44904.0,13180.0,694809.0,672917.0,417554.0,350758.0,277255.0,322159.0,202000409349300600_public.xml,L40
132620861,LA MAMA EXPERIMENTAL THEATRE CLUB INC,NY,NEW YORK,10003,2018,2019-06-30,990,1961,"TO DEVELOP, NUTURE, SUPPORT PRODUCE AND PRESENT NEW AND ORIGINAL PERFORMANCE WORK BY ARTISTS OF ALL NATIONS AND CULTURES FOR VIEWING, EDUCATING AND ENHANCING",43.0,14.0,4888570.0,4888570.0,3190804.0,3438709.0,1841544.0,801401.0,569388.0,5515.0,642945.0,1830379.0,2810884.0,3072965.0,1406176.0,412934.0,1798957.0,2077686.0,117839.0,7221672.0,4667559.0,485100.0,131238.0,6736572.0,4536321.0,202000409349300800_public.xml,A610
581309309,FOOTHILLS INDUSTRIES OF MCDOWELL,NC,MARION,28752,2018,2019-06-30,990,1977,PROVIDE SERVICES FOR HANDICAPPED ADULTS,124.0,0.0,1397022.0,1397022.0,1436180.0,16630.0,1068342.0,1343006.0,347478.0,1548.0,35838.0,6230.0,1473395.0,1438074.0,935250.0,0.0,909558.0,-76373.0,-1894.0,3442852.0,3577124.0,440324.0,498223.0,3002528.0,3078901.0,202000419349300005_public.xml,J33Z
411427529,COUNCIL OF GREAT LAKES GOVERNORS,IL,CHICAGO,60606,2018,2019-06-30,990,,THE COUNCIL IS DEVOTED TO WORKING COOPERATIVELY ON PUBLIC POLICY ISSUES COMMON TO MEMBER STATES. THE BENEFITS OF A REGIONAL APPROACH TO ADDRESSING THE VARIOUS CHALLENGES OF THE GREAT LAKES STATES IS EMPHASIZED.,5.0,,4050047.0,4050047.0,3315452.0,1704725.0,2225634.0,2301451.0,1076178.0,43871.0,0.0,1325725.0,3856648.0,3300027.0,823744.0,16765.0,3245251.0,193399.0,15425.0,2610967.0,2489981.0,735540.0,807953.0,1875427.0,1682028.0,202000419349300010_public.xml,C010
841091487,GREELEY AREA HABITAT FOR HUMANITY,CO,GREELEY,80631,2018,2019-06-30,990,1987,"PUTTING FAITH INTO ACTION, GREELEY AREA HABITAT FOR HUMANITY BRINGS PEOPLE TOGETHER TO BUILD DECENT HOMES, COMMUNITIES AND HOPE.",26.0,1215.0,3455639.0,2729772.0,2460308.0,1742113.0,1293399.0,644730.0,948306.0,3743.0,339186.0,91188.0,2040743.0,2312915.0,902233.0,153367.0,1598712.0,689029.0,147393.0,5434142.0,4660542.0,186208.0,101637.0,5247934.0,4558905.0,202000419349300020_public.xml,L20Z
046116088,SUPREME COUNCIL BENEVOLENT FOUNDATION,MA,LEXINGTON,02420,2018,2019-07-31,990,1954,FUNDING OF CHARITABLE OUTREACH PROGRAMS,0.0,0.0,33894050.0,6736468.0,9568008.0,879199.0,906006.0,0.0,0.0,5752742.0,104527.0,,8718905.0,8382492.0,3258335.0,2514076.0,4430964.0,-1982437.0,1185516.0,114288359.0,121773239.0,1822538.0,2149095.0,112465821.0,119624144.0,202000419349300035_public.xml,T700
