EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile,NTEE_CD
931230409,GREEN EMPOWERMENT,OR,PORTLAND,97207,2022,2022-12-31,990,1997,GREEN EMPOWERMENT WORKS WITH LOCAL PARTNERS AROUND THE WORLD TO STRENGTHEN COMMUNITIES BY DELIVERING RENEWABLE ENERGY AND SAFE WATER.,12.0,48.0,1999826.0,1945462.0,1579892.0,1794229.0,1465725.0,136297.0,105658.0,10085.0,4851.0,,2099725.0,1538565.0,561570.0,231875.0,1695893.0,-154263.0,41327.0,1075531.0,1137060.0,615708.0,456498.0,459823.0,680562.0,202343199349314169_public.xml,T30
116037082,MONTAUK HISTORICAL SOCIETY,NY,MONTAUK,11954,2022,2022-12-31,990,1967,"THE PURPOSE OF THE MONTAUK HISTORICAL SOCIETY IS TO COLLECT, RESTORE, PRESERVE AND DISPLAY HISTORICALLY SIGNIFICANT BUILDINGS, OBJECTS AND WRITINGS AND TO PRESERVE AND SHARE THE HISTORY AND CULTURES OF MONTAUK AND THE EAST END FOR THIS AND FUTURE GENERATIONS.",35.0,50.0,2536865.0,2010204.0,3059952.0,487344.0,1770829.0,1073856.0,840720.0,12981.0,436023.0,61174.0,1902173.0,1542511.0,1000483.0,18366.0,1612693.0,108031.0,1517441.0,4941126.0,4843316.0,75603.0,62033.0,4865523.0,4781283.0,202343199349314224_public.xml,A80
204748799,PARKS YOUTH RANCH INC,TX,SUGAR LAND,77496,2022,2022-12-31,990,2006,"To provide emergency shelter, counseling and life changing services to at-risk and homeless",42.0,50.0,1733007.0,1694945.0,1570536.0,1512546.0,874942.0,0.0,0.0,22.0,182377.0,570474.0,1608732.0,1517644.0,1153838.0,0.0,1320033.0,86213.0,52892.0,2449846.0,2339308.0,220191.0,232467.0,2229655.0,2106841.0,202343199349314039_public.xml,L12
452499952,MOMSRISING EDUCATION FUND,WA,BELLEVUE,98005,2022,2022-12-31,990,2011,MOMSRISING EDUCATION FUND EDUCATES AND ENGAGES PEOPLE ABOUT THE IMPORTANCE OF ADVANCING FAMILY ECONOMIC SECURITY AND ENDING DISCRIMINATION IN THE UNITED STATES.,0.0,6.0,6806483.0,6806483.0,12363267.0,6806483.0,12363267.0,0.0,0.0,0.0,0.0,,10683838.0,6566248.0,3058629.0,53164.0,10243267.0,-3877355.0,5797019.0,8602072.0,13735648.0,780298.0,2036519.0,7821774.0,11699129.0,202343199349314094_public.xml,T30
261734791,XS TENNIS AND EDUCATION FOUNDATION,IL,Chicago,60609,2022,2022-12-31,990,2005,THE XS TENNIS AND EDUCATION FOUNDATION (XSTEF) MISSION IS TO PROVIDE CHICAGO'S UNDERSERVED YOUTH WITH AN ENRICHING SAFE-HAVEN AND POSITIVE PATHWAY TO COLLEGE THROUGH A COMMUNITY-BASED TENNIS AND ACADEMIC ENRICHMENT PROGRAM.,12.0,6.0,3712783.0,3712783.0,4505523.0,837969.0,602298.0,2191975.0,3762238.0,11.0,682828.0,167985.0,4075507.0,5249232.0,685827.0,29847.0,1783364.0,-362724.0,-743709.0,21712981.0,22017905.0,20141271.0,20083471.0,1571710.0,1934434.0,202343199349314124_public.xml,N66
361720250,SADDLE & CYCLE CLUB,IL,CHICAGO,60640,2022,2022-12-31,990,1895,OPERATING A PRIVATE SOCIAL CLUB THROUGH APPROPRIATE GROUNDS AND BUILDINGS FOR SOCIAL AND RECREATIONAL BENEFIT OF ITS MEMBERS.,221.0,30.0,11030455.0,9882525.0,9773306.0,0.0,0.0,4119366.0,4258180.0,26803.0,5736356.0,,10781790.0,8556690.0,5030198.0,0.0,,-899265.0,1216616.0,18047395.0,18719065.0,1942856.0,1654911.0,16104539.0,17064154.0,202343199349314294_public.xml,
731031040,UNIVERSITY OF SCIENCE AND ARTS OF,OK,CHICKASHA,73018,2022,2023-06-30,990,1977,EDUCATIONAL SCHOLARSHIPS AND OTHER SUPPORT OF THE UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,2.0,,4792074.0,4792074.0,3373213.0,2023181.0,1965704.0,0.0,,2220965.0,547928.0,,3901475.0,7334715.0,0.0,134717.0,3375219.0,890599.0,-3961502.0,19363347.0,18769545.0,693485.0,990281.0,18669862.0,17779264.0,202343199349314299_public.xml,B43Z
810779400,PRECISION DEVELOPMENT INC,MA,NEWTON,02461,2022,2022-12-31,990,2015,OUR MISSION IS TO SUPPORT SMALLHOLDER FARMERS,26.0,3.0,4189576.0,4189576.0,7738170.0,3903110.0,7444728.0,277809.0,290082.0,8592.0,65.0,,8280474.0,7198406.0,5512825.0,276480.0,7211775.0,-4090898.0,539764.0,2259196.0,6538022.0,125595.0,330869.0,2133601.0,6207153.0,202343199349314254_public.xml,Q30
141781912,UNIVERSITY HEIGHTS ASSOCIATION INC,NY,ALBANY,12208,2022,2022-12-31,990,1996,"SUPPORT OF THE ACADEMIC, MEDICAL, AND SCIENTIFIC ENVIRONMENT FOR THE FACULTY AND STUDENTS OF THE INSTITUTIONS NAMED IN THE GOVERNING DOCUMENTS.",96.0,0.0,2833043.0,2826201.0,2605658.0,0.0,443925.0,2815856.0,2155857.0,10345.0,0.0,,2951911.0,2711249.0,2596154.0,0.0,2771046.0,-125710.0,-105591.0,1126675.0,1181184.0,181060.0,109859.0,945615.0,1071325.0,202343199349314309_public.xml,S50Z
231635919,EPHRATA PUBLIC LIBRARY,PA,EPHRATA,17522,2022,2022-12-31,990,1962,PROVIDE LIBRARY SERVICES TO THE PUBLIC.,31.0,32.0,1291225.0,1291225.0,918554.0,1011771.0,721429.0,279786.0,170016.0,-332.0,0.0,457386.0,1349313.0,992437.0,804740.0,54584.0,1159104.0,-58088.0,-73883.0,1551392.0,1623020.0,179662.0,68073.0,1371730.0,1554947.0,202343199349314239_public.xml,B71Z
204448446,MOMSRISING TOGETHER,WA,BELLEVUE,98005,2022,2022-12-31,990,2006,CREATE CULTURAL AND LEGISLATIVE CHANGE IN AREAS IMPACTING MOTHERS AND FAMILIES.,51.0,10.0,3937130.0,3937130.0,12518621.0,3931137.0,12513415.0,0.0,0.0,0.0,5993.0,,6286993.0,6832494.0,3039159.0,55479.0,5712498.0,-2349863.0,5686127.0,8695233.0,11225670.0,604799.0,785373.0,8090434.0,10440297.0,202343199349314339_public.xml,P01
953385354,LIVING DESERT THE,CA,PALM DESERT,92260,2022,2023-06-30,990,1970,TO PRESERVE PART OF THE COLORADO DESERT AND FOSTER APPRECIATION FOR DESERT PLANTS AND ANIMALS.,244.0,537.0,60607362.0,30580354.0,34591756.0,13145504.0,17057651.0,14741010.0,13654263.0,1441760.0,1252080.0,962635.0,20547217.0,17639418.0,10494106.0,1608925.0,17979520.0,10033137.0,16952338.0,144724558.0,126171704.0,5269152.0,4700577.0,139455406.0,121471127.0,202343199349314184_public.xml,C340
740947493,INT'L ASSOC OF FIRE FIGHTERS LOCAL 341,TX,HOUSTON,77009,2022,2022-12-31,990,1932,SEE SCHEDULE O.,15.0,0.0,2891342.0,2793881.0,2965168.0,604634.0,660554.0,2182090.0,2146637.0,378.0,6779.0,,3005817.0,3160641.0,538626.0,0.0,,-211936.0,-195473.0,1071578.0,1552949.0,206643.0,341090.0,864935.0,1211859.0,202343199349314289_public.xml,
450343518,SOURIS VALLEY CARE CENTER INC,ND,VELVA,58790,2022,2022-12-31,990,1977,50 BED SKILLED NURSING CARE FACILITY AND 16 UNIT ASSISTED LIVING FACILITY,88.0,22.0,5718553.0,5662361.0,4378856.0,70863.0,289288.0,5393294.0,3957390.0,1741.0,196463.0,46592.0,5779239.0,4635347.0,2859360.0,0.0,4618218.0,-116878.0,-256491.0,2449289.0,2628371.0,442371.0,504575.0,2006918.0,2123796.0,202343199349314319_public.xml,E910
310650653,CAMPING AND EDUCATION FOUNDATION,OH,CINCINNATI,452081409,2022,2022-12-31,990,1925,"SUMMER WILDERNESS ADVENTURE CAMPS FOR BOYS AND GIRLS THAT OFFER CANOEING, KAYAKING, BACKPACKING, AND MOUNTAINEERING EXPERIENCES IN ADDITION TO A RICH IN-CAMP PROGRAM OF NATIVE AMERICAN DANCING, ARTS AND CRAFTS, WOODSMANSHIP, ARCHERY, ETC. ADDITIONALLY, THE ORGANIZATION HAS ESTABLISHED A REMOTE TRIPPING OUTPOST IN SOUTHERN ONTARIO AND AN URBAN WILDERNESS PROGRAM IN CINCINNATI, OHIO.",155.0,40.0,5602279.0,4116185.0,4569986.0,2145716.0,2013929.0,1781876.0,2265397.0,134871.0,53722.0,371761.0,4427640.0,3720928.0,1721028.0,342735.0,3553413.0,-311455.0,849058.0,14680109.0,16356762.0,836694.0,1234365.0,13843415.0,15122397.0,202343199349314419_public.xml,
850392520,SANTA FE COMMUNITY HOUSING TRUST,NM,SANTA FE,875040713,2022,2022-12-31,990,1992,"THE STATED MISSION OF THE HOUSING TRUST IS TO HELP AFFORDABLE AND ECOLOGICALLY SOUND HOUSING FOR LOW AND MODERATE INCOME HOUSEHOLDS BECOME A REALITY IN THE CITY AND COUNTY OF SANTA FE ON A LONG TERM BASIS AND TO HELP BRING ABOUT IMPROVED ECONOMIC OPPORTUNTITIES FOR THOSE RECEIVING SERVICES. THE HOUSING TRUST PROVIDES EDUCATION IN THE FORM OF ONE-ON-ONE COUNSELING AND GROUP CLASSES IN THE AREAS OF HOMEBUYER TRAINING, HOME MAINTENANCE, AND PERSONAL FINANCES, INCLUDING FORECLOSURE AVOIDANCE. THE HOUSING TRUST ALSO ASSISTS HOMEBUYERS IN THE REVIEW OF THEIR CLOSING DOCUMENTS AND ATTENDS THE HOME CLOSING WITH THEIR CLIENTS.",11.0,10.0,3615639.0,3615639.0,6534024.0,2440550.0,1207276.0,1157550.0,5013696.0,8084.0,9455.0,2211646.0,2542816.0,6133958.0,936776.0,0.0,2542816.0,1072823.0,400066.0,46040100.0,45526696.0,11237817.0,11912629.0,34802283.0,33614067.0,202343199349314334_public.xml,L99Z
472014247,Scalawag,NC,Durham,27702,2022,2022-12-31,990,2014,"Scalawag sparks critical conversations about the many Souths where we live, love, and struggle.",9.0,5.0,1524265.0,1523365.0,965178.0,1436114.0,896495.0,73585.0,68646.0,382.0,13284.0,,1270431.0,486719.0,665966.0,82713.0,512330.0,252934.0,478459.0,917602.0,633168.0,94916.0,63416.0,822686.0,569752.0,202343199349314399_public.xml,B99
823618329,DISTRICT ARTS AND EDUCATION INC,CT,NEW HAVEN,06510,2022,2022-12-31,990,2018,"DAE OFFERS EXPOSURE TO DIGITAL TECHNOLOGIES AND CAREERS, AND CAREER READINESS PROGRAMMING FOR HIGH SCHOOL AGED STUDENTS. DAE OFFERS CAREER READINESS PROGRAMMING FOR ADULT LEARNERS THROUGH EITHER UP-SKILLING OR RE-SKILLING.",0.0,0.0,1252512.0,1252512.0,923895.0,100938.0,798317.0,1151574.0,125578.0,0.0,0.0,100704.0,2284701.0,1942650.0,815893.0,0.0,1821629.0,-1032189.0,-1018755.0,1139070.0,2001545.0,2083270.0,2124815.0,-944200.0,-123270.0,202343199349314479_public.xml,S30
223664305,Newark Alliance Inc,NJ,NEWARK,07102,2022,2022-12-31,990,1999,"TO WORK IN PARTNERSHIP TO MAKE NEWARK A BETTER, SAFER PLACE TO WORK, LIVE, LEARN, PLAY AND DO BUSINESS.",13.0,6.0,4232490.0,4232490.0,2492723.0,4229843.0,2484180.0,0.0,8500.0,2647.0,0.0,866691.0,2929765.0,2649969.0,1369434.0,0.0,2275470.0,1302725.0,-157246.0,5683238.0,3740799.0,1218322.0,679276.0,4464916.0,3061523.0,202343199349314529_public.xml,T123
362439939,PILSEN NEIGHBORS COMMUNITY COUNCIL,IL,CHICAGO,60608,2022,2022-12-31,990,1954,"TO ORGANIZE, ENGAGE, AND ACTIVATE THE PILSEN COMMUNITY AND ITS RESOURCES TO POSITIVELY ADDRESS COMMUNITY ISSUES LIKE EDUCATION, HOUSING, HEALTHCARE, SOCIAL JUSTICE, AND IMMIGRATION REFORM.",17.0,400.0,1146656.0,1139231.0,760635.0,538025.0,760635.0,0.0,,0.0,601206.0,,834833.0,671760.0,331062.0,53512.0,706268.0,304398.0,88875.0,1799591.0,1502830.0,119265.0,70521.0,1680326.0,1432309.0,202343199349314349_public.xml,S210
990115515,HAMAKUA HEALTH CENTER INC,HI,HONOKAA,96727,2022,2022-12-31,990,1964,"TO ACHIEVE AN EXTRAORDINARY, COMPREHENSIVE PRIMARY HEALTH CARE EXPERIENCE WHICH EXCEEDS EXPECTATION.",115.0,10.0,10939628.0,10754157.0,11121396.0,4448555.0,5271801.0,5824535.0,5591687.0,2541.0,478526.0,4035554.0,10731631.0,10058398.0,7384676.0,28343.0,7040801.0,22526.0,1062998.0,5103341.0,5038116.0,1860974.0,1818145.0,3242367.0,3219971.0,202343199349314629_public.xml,E30
411709346,STAIRSTEP FOUNDATION,MN,Minneapolis,55411,2022,2022-12-31,990,1992,The Organization's purpose is to reinforce community values and create community building models and to facilitate community building activities by and with others.,2.0,100.0,1527721.0,1527721.0,2069991.0,1527721.0,2069830.0,0.0,0.0,0.0,0.0,1128280.0,1488541.0,1862845.0,188331.0,0.0,1297304.0,39180.0,207146.0,653209.0,447520.0,135452.0,38911.0,517757.0,408609.0,202343199349314359_public.xml,P99Z
861597574,AL DAVIS EDDIE ROBINSON LEADERSHIP,CA,SAN DIEGO,92131,2022,2022-12-31,990,2021,THE AL DAVIS EDDIE ROBINSON LEADERSHIP ACADEMY AIMS TO INCREASE THE NUMBER OF MINORITIES IN LEADERSHIP POSITIONS BOTH IN THE SPORTS WORLD AND BEYOND.,0.0,0.0,1000000.0,1000000.0,1070000.0,1000000.0,1070000.0,0.0,0.0,0.0,0.0,,333369.0,353157.0,275393.0,0.0,,666631.0,716843.0,1383474.0,716843.0,0.0,0.0,1383474.0,716843.0,202343199349314409_public.xml,
580286533,HIGHLAND COUNTRY CLUB,GA,LAGRANGE,30240,2022,2022-12-31,990,1922,"HIGHLAND COUNTRY CLUB, INC. IS A GA NON-PROFIT CORPORATION FORMED FOR THE STATED PURPOSES OF THE PLEASURE AND RECREATION OF THE MEMBERS AND THEIR FRIENDS.",90.0,,2070280.0,1758388.0,1850691.0,0.0,,1549063.0,1382310.0,-9795.0,219120.0,,1944285.0,1769880.0,983300.0,0.0,,-185897.0,80811.0,2376879.0,2633535.0,1253122.0,1298802.0,1123757.0,1334733.0,202343199349314644_public.xml,
822427541,GENTLE SOLUTIONS CLINIC,OH,GARRETTSVILLE,44231,2022,2022-12-31,990,2017,ORGANIZATION IN THE AMISH MENNONITE COMMUNITY THAT HELPS TREATMENT OF DEPRESION MOOD DISORDERS AND ADDICTION ISSUES.,61.0,,1578148.0,1578148.0,1673683.0,1577879.0,1673683.0,0.0,,269.0,0.0,,1422672.0,1267325.0,572518.0,0.0,1357521.0,155476.0,406358.0,869479.0,738006.0,137532.0,161532.0,731947.0,576474.0,202343199349314649_public.xml,F32
222290410,INTERNATIONAL SWAMINARAYAN SATSANG,CA,NORWALK,90650,2022,2022-12-31,990,1988,"ISSO CONDUCTS RELIGIOUS SERVICES AND ACTIVITIES FOLLOWING THE TEACHINGS AND PRINCIPLES OF SWAMINARAYAN SECT OF A HINDU RELIGION FOUNDED AND ORDAINED BY LORD SHRI SAHAJANAND SWAMI, ALSO KNOWN AS LORD SWARMINARAYAN",0.0,,11402267.0,11402267.0,11122147.0,11386650.0,11114625.0,0.0,,15617.0,0.0,,7485273.0,7177565.0,0.0,0.0,7485273.0,3916994.0,3944582.0,71000358.0,67125410.0,15525743.0,15567789.0,55474615.0,51557621.0,202343199349314489_public.xml,
232452484,YORK COUNTY FOOD BANK,PA,YORK,17406,2022,2022-12-31,990,1987,INCREASE DIGNIFIED ACCESS TO FOOD AND RESOURCES TO ENHANCE FOOD SECURITY IN YORK COUNTY.,15.0,125.0,7768613.0,6899562.0,9567818.0,6590417.0,9412676.0,4713.0,6649.0,254639.0,49793.0,2950130.0,6084627.0,7903085.0,744916.0,413901.0,5415518.0,814935.0,1664733.0,8608065.0,7741170.0,744982.0,119997.0,7863083.0,7621173.0,202343199349314599_public.xml,
611861903,GISA INC,NY,NEW YORK,10075,2022,2022-12-31,990,2017,"GISA IS A GLOBAL NON PROFIT ORGANIZAITON DEDICATED TO BUILDING THE FUTURE OF MEDIA WITH INDEPENDENT JOURNALISTS, ARTISTS AND ENTREPRENEURS WORKING IN CLOSED SOCIETIES THROUGH PRODUCTION, OPEN SOURCE INNOVATION, RESEARCH, LEARNING AND COMMUNICATION BUILDING.",0.0,,1149478.0,1149478.0,1335374.0,1070524.0,1233345.0,72282.0,88869.0,5893.0,779.0,,1196769.0,1040727.0,395456.0,0.0,1095530.0,-47291.0,294647.0,601408.0,1006703.0,131976.0,489980.0,469432.0,516723.0,202343199349314704_public.xml,Q20
480287575,KANSAS CHAMBER OF COMMERCE,KS,TOPEKA,66603,2022,2022-12-31,990,1930,DEVELOPMENT OF KANSAS COMMERCE AND INDUSTRY.,16.0,45.0,2713489.0,2708822.0,2883939.0,0.0,250795.0,2472100.0,2477262.0,195190.0,41532.0,,3120530.0,2677927.0,1605097.0,0.0,3120530.0,-411708.0,206012.0,4038170.0,3612287.0,2145389.0,818417.0,1892781.0,2793870.0,202343199349314734_public.xml,
223718702,Christian Health Care Center Foundation,NJ,WYCKOFF,07481,2022,2022-12-31,990,1996,"ADVANCEMENT OF CHARITABLE HEALTH CARE ISSUES AND CARE AS WELL AS OTHER CHARITABLE, RELIGOUS, EDUCATIONAL, AND SCIENTIFIC PURPOSES.",0.0,0.0,3072202.0,2914513.0,3913084.0,2629747.0,3763909.0,0.0,,892.0,283874.0,99650.0,4568520.0,2980345.0,0.0,0.0,4568520.0,-1654007.0,932739.0,1525754.0,4956233.0,0.0,0.0,1525754.0,4956233.0,202343199349314694_public.xml,T11
620247122,INTERNATIONAL ASSOCIATION OF BRIDGE,TN,KNOXVILLE,37917,2021,2022-06-30,990,1923,PROMOTE WELFARE FOR THE UNION WORKERS.,11.0,20.0,1766399.0,1766399.0,1860988.0,188000.0,181598.0,1578274.0,1591533.0,125.0,0.0,,1167750.0,884955.0,482787.0,0.0,1167750.0,598649.0,976033.0,2603136.0,2022180.0,4245.0,21938.0,2598891.0,2000242.0,202343199349314744_public.xml,
220812560,Cedar Park Cemetery,NJ,Westwood,07675,2022,2022-12-31,990,1932,OPERATION AND MAINTENANCE OF A CEMETERY FOR THE INTERMENT OF HUMAN REMAINS,46.0,0.0,6624176.0,6624176.0,6477486.0,0.0,0.0,6624176.0,6477486.0,0.0,0.0,,5930327.0,5364212.0,4365743.0,0.0,,693849.0,1113274.0,78638674.0,76173122.0,1817993.0,1645866.0,76820681.0,74527256.0,202343199349314684_public.xml,
910953861,MISSION VISTA,WA,WENATCHEE,98801,2022,2022-12-31,990,1972,PROVIDE SERVICES FOR THE DEVELOPMENTALLY DISABLED.,118.0,8.0,3925448.0,3923551.0,3111471.0,3859606.0,3085623.0,11601.0,7352.0,21633.0,30711.0,,3796781.0,3169381.0,3298488.0,0.0,2937096.0,126770.0,-57910.0,2881307.0,2509867.0,311208.0,21757.0,2570099.0,2488110.0,202343199349314724_public.xml,P70Z
521758591,FRIEDRICH NAUMANN FOUNDATION,DC,WASHINGTON,20036,2022,2022-12-31,990,1996,TO FACILITATE THE TRANSFER OF EXPERIENCES FOR SOLVING PROBLEMS ON BOTH SIDES OF THE ATLANTIC.,6.0,21.0,1717967.0,1717967.0,1450697.0,1717967.0,1449674.0,0.0,0.0,0.0,0.0,,1539704.0,988014.0,366950.0,0.0,1362641.0,178263.0,462683.0,652684.0,747133.0,11079.0,283791.0,641605.0,463342.0,202343199349314784_public.xml,B99
813130391,FORWARD ARKANSAS,AR,LITTLE ROCK,72201,2022,2022-12-31,990,2016,"FORWARD ARKANSAS IS A PUBLIC-PRIVATE PARTNERSHIP ESTABLISHED BY THE ARKANSAS STATE BOARD OF EDUCATION, THE WALTON FAMILY FOUNDATION, AND THE WINTHROP ROCKEFELLER FOUNDATION TO INCREASE EQUITY AND ACHIEVE INCREASES IN STUDENT ACHIEVEMENT AND ECONOMIC PROSPERITY FOR ARKANSAS.",5.0,,3205592.0,3205592.0,3931852.0,3205592.0,3931852.0,0.0,,0.0,0.0,,3329832.0,1922187.0,82311.0,0.0,3125675.0,-124240.0,2009665.0,2442347.0,3159962.0,84089.0,677464.0,2358258.0,2482498.0,202343199349314689_public.xml,B90
431970952,THE BLOOD & TISSUE CENTER FOUNDATION,TX,SAN ANTONIO,78201,2022,2022-12-31,990,2002,THE ORGANIZATION RAISES AWARENESS AND FUNDS TO SUPPORT THE MANY LIFE-SAVING ACTIVITIES OF BIOBRIDGE GLOBAL AND ITS SUBSIDIARIES.,0.0,95.0,1430209.0,1236454.0,805133.0,1344159.0,862818.0,0.0,0.0,7310.0,-115015.0,,854469.0,545687.0,0.0,373612.0,480857.0,381985.0,259446.0,1168128.0,824644.0,428478.0,357523.0,739650.0,467121.0,202343199349314759_public.xml,E61
411696432,Bloomington Convention & Visitors Bureau,MN,Bloomington,55425,2022,2022-12-31,990,1991,To enhance the overall Bloomington experience and contribute to the economic well-being of the city through leadership and innovation in the hospitality industry.,15.0,17.0,5604990.0,5604990.0,4284977.0,5351008.0,4192552.0,229582.0,90223.0,24400.0,0.0,5287402.0,4693311.0,3113628.0,1748903.0,0.0,3746789.0,911679.0,1171349.0,8311917.0,3565266.0,4526535.0,691563.0,3785382.0,2873703.0,202343199349314799_public.xml,S41
351167389,LASTING CHANGE INC,IN,FORT WAYNE,46804,2022,2022-12-31,990,1968,"LASTING CHANGE PROVIDES ADMINISTRATIVE SUPPORT TO RELATED NON-PROFIT ORGANIZATIONS. CURRENTLY SUPPORT IS PROVIDED TO LIFELINE YOUTH AND FAMILY SERVICES AND CROSSWINDS, INC.",231.0,10.0,17010673.0,16864890.0,9509443.0,627943.0,4479.0,16131679.0,9437223.0,91994.0,13274.0,66578.0,19611798.0,9199305.0,10670648.0,752635.0,15903517.0,-2746908.0,310138.0,39851221.0,19329135.0,30625693.0,7592449.0,9225528.0,11736686.0,202343199349314754_public.xml,I440
586074366,INDEPENDENT SCHOLARSHIP INC,GA,HAHIRA,31632,2022,2023-06-30,990,1969,EDUCATION - GRADES K4 THROUGH 12,121.0,,6752766.0,6752766.0,5750739.0,649609.0,824378.0,5840769.0,4948163.0,50020.0,212368.0,,6410373.0,5695556.0,3854260.0,130036.0,4887211.0,342393.0,55183.0,10959526.0,11188453.0,4769177.0,5257293.0,6190349.0,5931160.0,202343199349314849_public.xml,
131628185,THE NATIONAL SOCIETY OF COLONIAL,NY,NEW YORK,100214501,2022,2022-12-31,990,1893,"TO PROMOTE DUTCH, COLONIAL AND REVOLUTIONARY NEW YORK HISTORY (SEE SCHEDULE O).",11.0,300.0,3217217.0,1790023.0,1757559.0,1009220.0,481679.0,101105.0,93100.0,656890.0,22808.0,,1104685.0,669251.0,245476.0,0.0,788537.0,685338.0,1088308.0,9491222.0,10496489.0,101847.0,33641.0,9389375.0,10462848.0,202343199349314779_public.xml,A800
660861655,HASER Inc,PR,San Juan,00936,2022,2022-12-31,990,2016,"The organization?s mission is to promote social well-being in Puerto Rico through community-based projects working towards equity and quality of life. Envisioning a society where communities organize in different ways and implement resilient and socio-ecological strategies to improve equity and quality of life on the planet. Faced with precariousness and social inequality, more communities organize local actions addressing needs in health, economic development, social justice, culture, ecology, agriculture, and social welfare. Actions are carried out with few resources and limited access to funds, creating more barriers in communities already suffering from the effects of the crisis and historical inequalities.",15.0,,1763608.0,1763608.0,915208.0,1723786.0,869655.0,0.0,,3702.0,36120.0,,1643749.0,883346.0,254722.0,0.0,1307551.0,119859.0,31862.0,2609841.0,1144264.0,2293458.0,947740.0,316383.0,196524.0,202343199349314244_public.xml,S50
521300039,VMI KEYDET CLUB,VA,LEXINGTON,24450,2022,2023-06-30,990,1973,"THE PURPOSE OF THE VMI KEYDET CLUB IS TO SUPPORT, STRENGTHEN, AND DEVELOP THE INTERCOLLEGIATE ATHLETIC PROGRAM AT VMI.",3.0,0.0,12099526.0,12099526.0,9549405.0,9849635.0,8275314.0,0.0,0.0,2241031.0,8860.0,,8223057.0,7652181.0,286630.0,316524.0,6981091.0,3876469.0,1897224.0,105473521.0,95483413.0,7393931.0,7001841.0,98079590.0,88481572.0,202343199349314829_public.xml,B11
061020141,MIDDLETOWN YOUTH SOCCER INC,CT,MIDDLETOWN,06457,2022,2022-12-31,990,1990,RECREATION FOR LOCAL CHILDREN,0.0,,1084317.0,1081527.0,934873.0,14522.0,11338.0,1059343.0,909947.0,123.0,7539.0,6800.0,905553.0,810437.0,142947.0,0.0,864368.0,175974.0,124436.0,2192431.0,2103377.0,242268.0,329188.0,1950163.0,1774189.0,202343199349314874_public.xml,N64Z
471527467,EMMANUEL PROPERTIES INC,NY,QUEENS VILLAGE,11428,2022,2022-12-31,990,2014,"TO DEVELOP AND PROVIDE SAFE, DECENT AND SANITARY HOUSING TO POOR AND DISTRESSED PEOPLE WITHIN THE STATE OF NEW YORK AND ELSEWHERE WHO OTHERWISE COULD NOT AFFORD SUCH HOUSING WITHOUT ASSISTANCE, AND TO PROVIDE ADDITIONAL SOCIAL SERVICES TO TENANTS OF AFFORDABLE HOUSING PROJECTS.",0.0,0.0,2712043.0,2712043.0,0.0,2701682.0,0.0,0.0,0.0,10361.0,0.0,,2701682.0,0.0,0.0,0.0,2701682.0,10361.0,0.0,1393448.0,1520146.0,1272693.0,1409752.0,120755.0,110394.0,202343199349314839_public.xml,
813452507,Ministry on the Margins,ND,Bismarck,585014996,2022,2022-12-31,990,2016,To foster charitable works in accord with the objectives and teachings of the Catholic Church and the Benedictine Order.,20.0,1750.0,1206609.0,1206609.0,716799.0,1196280.0,716258.0,0.0,0.0,4329.0,6000.0,103167.0,1079723.0,532095.0,411628.0,0.0,1005785.0,126886.0,184704.0,862099.0,732750.0,38053.0,35590.0,824046.0,697160.0,202343199349314944_public.xml,X20
113662240,SHAWN CARTER SCHOLARSHIP FUND,NY,NEW YORK,10020,2022,2022-12-31,990,2002,TO HELP INDIVIDUALS FACING SOCIO-ECONOMIC HARDSHIPS FURTHER THEIR COLLEGE EDUCATION.,2.0,60.0,2357871.0,2357871.0,552974.0,2317746.0,549580.0,0.0,0.0,423.0,39702.0,,1053149.0,756066.0,208342.0,40293.0,849630.0,1304722.0,-203092.0,4948214.0,3559051.0,127465.0,43024.0,4820749.0,3516027.0,202343199349314819_public.xml,B82
920074008,CROOKHAM COMPANY,ID,CALDWELL,836060520,2022,2022-12-31,990,1994,THIS IS AN EMPLOYEE WELFARE BENEFIT PLAN IN WHICH THE EMPLOYER AND THE EMPLOYEE SHARE THE COST OF THE SELF FUNDED HEALTH INSURANCE PLAN. THE PLAN IS OPEN TO ALL FULL TIME EMPLOYEES THAT WORK AT LEAST 30 HOURS PER WEEK AND HAVE COMPLETED 59 DAYS OF SERVICE.,0.0,0.0,1309301.0,1309301.0,1324377.0,0.0,0.0,1275045.0,1289823.0,34256.0,0.0,,1130125.0,1138796.0,0.0,0.0,1130125.0,179176.0,185581.0,1477613.0,1374158.0,0.0,0.0,1477613.0,1374158.0,202343199349314949_public.xml,
