EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile
550715930,West Virginia Free Inc,WV,Charleston,25339,2018,2018-12-31,990,2009,To further and protect the reproductive rights of all West Virginia women.,13.0,20.0,1055920.0,1055920.0,879310.0,1054306.0,877033.0,0.0,,1614.0,0.0,,1173999.0,890597.0,535247.0,42558.0,931250.0,-118079.0,-11287.0,446839.0,329993.0,462448.0,227519.0,-15609.0,102474.0,201931339349308023_public.xml
043262532,The Food Project Inc,MA,Lincoln,01773,2017,2018-09-30,990,1994,"Refer to Schedule O, Page 33To create a thoughtful and productive community of youth and adults from diverse backgrounds who work together to build a sustainable food system. This community produces healthy food for residents of the city and suburbs, provides youth leadership opportunities, and inspires and supports others to create change in their own communities.",193.0,2100.0,2782230.0,2718059.0,3312114.0,2326931.0,2768168.0,413146.0,407605.0,8693.0,-30711.0,,3138488.0,3145679.0,2154005.0,566343.0,2348953.0,-420429.0,166435.0,2471018.0,2816884.0,150716.0,130975.0,2320302.0,2685909.0,201931349349300228_public.xml
521706526,Kick Drugs Out of America Foundation,TX,Houston,77042,2017,2018-06-30,990,1990,"The purpose and mission of the foundation is to change and save the lives of today's youth by providing an in-school, life skills, character development program for students. In",84.0,50.0,6106833.0,5857327.0,5641192.0,1660754.0,1984457.0,4014908.0,3539136.0,3603.0,178062.0,,5764130.0,5641072.0,4720974.0,733227.0,4634068.0,93197.0,120.0,1733766.0,1683615.0,136883.0,527641.0,1596883.0,1155974.0,201931349349300403_public.xml
421253527,GLOBAL HEALTH MINISTRY,MI,LIVONIA,481527018,2017,2018-06-30,990,1985,TO PROVIDE HEALTH CARE SERVICES TO THE POOR IN DEVELOPING COUNTRIES,0.0,127.0,4009167.0,4009167.0,4290286.0,723232.0,1053242.0,3097391.0,3170318.0,188544.0,0.0,,3609281.0,3671743.0,1035380.0,34185.0,3222828.0,399886.0,618543.0,4279102.0,3693374.0,961785.0,815760.0,3317317.0,2877614.0,201931349349300528_public.xml
381818593,CATHOLIC CHARITIES OF JACKSON,MI,JACKSON,49203,2018,2018-12-31,990,1968,"To plan, conduct, coordinate, supervise and finance under the direction of the Catholic Diocese of Lansing, activities which promote the material social and spiritual well being of people in Jackson, Lenawee, Hillsdale and surrounding areas and to assist adults and children",91.0,,3960674.0,3950193.0,3614377.0,847330.0,885393.0,3083122.0,2706319.0,779.0,18962.0,,3921784.0,3389073.0,2976252.0,78198.0,3701193.0,28409.0,225304.0,1468344.0,1566841.0,362236.0,480030.0,1106108.0,1086811.0,201931349349300723_public.xml
113623769,FIORELLO H LAGUARDIA COMMUNITY COLLEGE,NY,LONG ISLAND CITY,11101,2017,2018-06-30,990,2003,TO SUPPORT AND ENCOURAGE THE STUDENTS OF LAGUARDIA COMMUNITY COLLEGE IN THEIR ACADEMIC ENDEAVORS.,0.0,0.0,2715949.0,2715949.0,3565757.0,2590271.0,3491158.0,0.0,0.0,125678.0,0.0,,2741581.0,3571579.0,717272.0,11963.0,2629091.0,-25632.0,-5822.0,8080185.0,8017126.0,286988.0,455079.0,7793197.0,7562047.0,201931349349301193_public.xml
311435217,NEW HOUSING OHIO INC,OH,CINCINNATI,45241,2017,2018-06-30,990,1995,"TO IMPROVE THE QUALITY OF LIFE FOR UNDERSERVED INDIVIDUALS BY PROVIDING ACCESS TO SAFE, DECENT, AND AFFORDABLE HOUSING, AND RELATED SUPPORTS.",112.0,0.0,3801391.0,3799837.0,4686709.0,689543.0,526964.0,3093705.0,4014167.0,16589.0,0.0,673640.0,3978309.0,4292052.0,2104399.0,0.0,3310835.0,-178472.0,394657.0,9552540.0,13334987.0,3119057.0,4490087.0,6433483.0,8844900.0,201931349349301408_public.xml
131624124,The New York Historical Society,NY,NEW YORK,10024,2017,2018-06-30,990,1809,"TO COLLECT, PRESERVE, AND INTERPRET, FOR THE BROADEST POSSIBLE PUBLIC, MATERIAL RELEVANT TO THE HISTORY OF THE UNITED STATES IN GENERAL AND OF NEW YORK STATE AND CITY IN PARTICULAR.",494.0,134.0,45868506.0,39876037.0,46956545.0,32085523.0,42004561.0,3678439.0,3468665.0,1475427.0,2636648.0,1070315.0,40166979.0,33697074.0,17419746.0,2546608.0,34446235.0,-290942.0,13259471.0,169918287.0,167646065.0,11869793.0,12791918.0,158048494.0,154854147.0,201931349349301813_public.xml
060813498,THE FOUNDATION SCHOOL INC,CT,ORANGE,06477,2017,2018-06-30,990,1966,"THE MISSION OF THE FOUNDATION SCHOOL IS TO BRING TOGETHER THE TALENTS, SKILLS, AND MOTIVATION OF EDUCATION PROFESSIONALS COMMITTED TO WORKING TOGETHER, DEFINING THE NATURE AND NEEDS OF ITS STUDENTS, AND COOPERATIVELY DEVISING TECHNIQUES, STRATEGIES AND MATERIALS TO OPTIMALLY MEET THOSE NEEDS. WE DO NOT WORK ALONE OR IN ISOLATION, BUT AS PART OF A TEAM WHICH COLLECTIVELY DEVELOPS SOLUTIONS. THE SUCCESS OF OUR STUDENTS IS OUR TOP PRIORITY.",58.0,0.0,6065639.0,6065639.0,6362005.0,2333.0,7276.0,5862239.0,6121920.0,201067.0,0.0,,5093211.0,5151554.0,4205159.0,0.0,4372554.0,972428.0,1210451.0,14856869.0,13749279.0,72906.0,83175.0,14783963.0,13666104.0,201931349349301968_public.xml
830396763,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,NY,BRONX,10465,2017,2018-06-30,990,2004,TO CREATE A CHALLENGING LEARNING ENVIRONMENT THAT ADDRESSES AND MEETS THE NEEDS OF STUDENTS IN NEW YORK CITY AND TO OFFER STUDENTS A HIGH QUALITY PUBLIC EDUCATION ON A NONDISCRIMINATORY AND SECULAR BASIS.,91.0,1.0,9953900.0,9953900.0,9350101.0,1314644.0,992759.0,8587877.0,8348826.0,7413.0,43966.0,1313642.0,7706858.0,6512631.0,5886293.0,20986.0,6392623.0,2247042.0,2837470.0,9841050.0,7282677.0,938187.0,626856.0,8902863.0,6655821.0,201931349349302003_public.xml
237061816,ST THOMAS HIGH SCHOOL FOUNDATION,TX,HOUSTON,77007,2017,2018-06-30,990,1968,MONITOR THE INVESTMENTS FOR ST. THOMAS HIGH SCHOOL'S ENDOWED GIFTS,0.0,0.0,1448018.0,1448018.0,3100727.0,391882.0,1267316.0,0.0,0.0,543232.0,512904.0,,387741.0,256843.0,0.0,0.0,373536.0,1060277.0,2843884.0,20852008.0,18790285.0,1001444.0,0.0,19850564.0,18790285.0,201931349349302093_public.xml
420688079,TANAGER PLACE,IA,CEDAR RAPIDS,52404,2017,2018-06-30,990,1940,"TANAGER PLACE PROVIDES PSYCHIATRIC, PSYCHOLOGICAL, COUNSELING, AND EDUCATIONAL SERVICES.",376.0,489.0,13379362.0,13088006.0,11845935.0,1374245.0,1126102.0,11850687.0,10815105.0,211.0,-137137.0,,13891848.0,13579218.0,10490530.0,459746.0,10548791.0,-803842.0,-1733283.0,31808232.0,31929084.0,4247412.0,4933641.0,27560820.0,26995443.0,201931349349302178_public.xml
141338386,SUNNYVIEW HOSPITAL AND REHABILITATION,NY,SCHENECTADY,123082104,2017,2018-06-30,990,1929,TO PROVIDE HEALTH CARE AND HOSPITAL SERVICES,922.0,202.0,59702211.0,59686961.0,57348205.0,816086.0,819469.0,56242661.0,54368325.0,1218712.0,1409502.0,429223.0,56365406.0,54646393.0,37179923.0,0.0,53552426.0,3321555.0,2701812.0,57358485.0,54971316.0,15598052.0,15396141.0,41760433.0,39575175.0,201931349349302398_public.xml
521269677,THE GREATER SEVERNA PARK ATHLETIC,MD,SEVERNA PARK,21146,2018,2018-12-31,990,1965,"SEE PART III, LINE 1.",6.0,800.0,1645363.0,1632941.0,1597975.0,31811.0,28546.0,1558679.0,1528951.0,9290.0,33161.0,21261.0,1658656.0,1583548.0,208894.0,0.0,1370713.0,-25715.0,14427.0,1076668.0,1094210.0,23894.0,16259.0,1052774.0,1077951.0,201931349349302558_public.xml
236421955,NATIONAL ELEVATOR INDUSTRY EDUCATIONAL,MA,ATTLEBORO FALLS,027631068,2017,2018-06-30,990,1967,"THE MISSION OF NATIONAL ELEVATOR INDUSTRY EDUCATIONAL PROGRAM (NEIEP) IS DESCRIBED IN SCHEDULE O.*THE MISSION OF NATIONAL ELEVATOR INDUSTRY EDUCATIONAL PROGRAM (NEIEP) IS TO IMPROVE THE KNOWLEDGE AND SKILLS OF INDUSTRY MEMBERS, NOT ONLY FOR THEIR BENEFIT, BUT FOR THE BENEFIT OF THEIR EMPLOYER AND INDUSTRY. THE PURPOSE OF THE PROGRAM IS TO SUPPORT THROUGH EMPLOYER CONTRIBUTIONS TO A TRUST FUND, EDUCATION AND TRAINING PROGRAMS FOR ELEVATOR CONSTRUCTOR MECHANICS, ASSISTANT MECHANICS, HELPERS AND APPRENTICES.",755.0,530.0,97742433.0,45427645.0,32356707.0,347359.0,355318.0,29410827.0,28137592.0,15665469.0,3990.0,,34952766.0,29387883.0,18108043.0,0.0,30224673.0,10474879.0,2968824.0,154776522.0,154917610.0,4540995.0,5165083.0,150235527.0,149752527.0,201931349349302573_public.xml
237300017,Wittenberg Manor Inc,CA,Hayward,94541,2018,2018-12-31,990,1973,To provide affordable housing to elderly and disabled persons,0.0,,1553498.0,1553498.0,1531381.0,1153632.0,1146660.0,382117.0,372220.0,17749.0,0.0,1153632.0,1308146.0,2147530.0,285402.0,0.0,1158667.0,245352.0,-616149.0,6562798.0,6441874.0,7049711.0,7174139.0,-486913.0,-732265.0,201931349349302653_public.xml
237072116,SOUTH DAKOTA ACHIEVE,SD,SIOUX FALLS,57105,2017,2018-06-30,990,1958,PROVIDE SUPPORT SERVICES TO PEOPLE WITH DEVELOPMENTAL DISABILITIES.,945.0,1170.0,26807716.0,26807716.0,27553800.0,2356796.0,2246560.0,24310727.0,25172923.0,140193.0,0.0,184398.0,28682286.0,29188198.0,22080498.0,0.0,26049155.0,-1874570.0,-1634398.0,13479739.0,13898663.0,9564713.0,8306818.0,3915026.0,5591845.0,201931349349302703_public.xml
591641327,NORTHSIDE BEHAVIORAL HEALTH CENTER INC,FL,TAMPA,336129209,2017,2018-06-30,990,1975,PROVIDING AFFORDABLE AND HIGH QUALITY BEHAVIORAL HEALTH SERVICES.,220.0,10.0,9945073.0,9945073.0,10394030.0,7845308.0,7340580.0,2095143.0,3033667.0,4622.0,0.0,7845119.0,10374082.0,10636464.0,6600282.0,0.0,9163360.0,-429009.0,-242434.0,3274413.0,3312685.0,2257145.0,1866408.0,1017268.0,1446277.0,201931349349302843_public.xml
814574412,UPTURN INC,DC,WASHINGTON,20005,2018,2018-12-31,990,2016,"UPTURN PROMOTES EQUITY AND JUSTICE IN THE DESIGN, GOVERNANCE, AND USE OF DIGITAL TECHNOLOGY.",8.0,2.0,3847386.0,3847386.0,1125996.0,3835492.0,1125005.0,0.0,0.0,0.0,11894.0,,1052890.0,171144.0,815800.0,0.0,831128.0,2794496.0,954852.0,3781251.0,987168.0,31903.0,32316.0,3749348.0,954852.0,201931349349302913_public.xml
660314618,HOGAR CREA INC,PR,TRUJILLO ALTO,00978,2017,2018-06-30,990,1968,"Mental Health ,Substance Abuse Program General Our Organizations primary propose is the rehabilition of individula addicted drug or alcohol",212.0,111.0,11441809.0,10100032.0,10085405.0,1890000.0,2063500.0,7100500.0,6618346.0,8419.0,1101113.0,1890000.0,10233881.0,11947208.0,3606587.0,0.0,8887316.0,-133849.0,-1861803.0,30722015.0,31044339.0,6496650.0,6685125.0,24225365.0,24359214.0,201931349349302938_public.xml
650988051,COUNSELING & RECOVERING CENTER INC,FL,FORT PIERCE,34947,2017,2018-06-30,990,2000,TO PROVIDE EFFECTIVE DRUG AND ALCOHOL TREATMENT SERVICES FOR WOMAN AND DEMOSTRATE AN ALTERNATIVE WAY OF LIVING WHERE ONE CAN EMBRACE,36.0,6.0,2633708.0,2633708.0,2213640.0,2597127.0,2208385.0,36581.0,5255.0,0.0,0.0,2435449.0,2428140.0,2165955.0,1389653.0,0.0,2218529.0,205568.0,47685.0,854910.0,692819.0,63868.0,107345.0,791042.0,585474.0,201931349349303393_public.xml
201715911,TAYLORS FREE MEDICAL CLINIC INC,SC,TAYLORS,29687,2018,2018-12-31,990,2004,"THE CLINIC'S PRIMARY MISSION IS TO UNDERSTAND AND SERVE THE BODY, MIND, AND SPIRIT NEEDS OF THE MEDICALLY EXCLUDED INDIVIDUALS LIVING IN GREENVILLE COUNTY, SOUTH CAROLINA.",11.0,650.0,2605902.0,2514074.0,2445594.0,2429595.0,2308193.0,0.0,,0.0,84479.0,,2551711.0,2434534.0,374971.0,8548.0,2495610.0,-37637.0,11060.0,672317.0,721094.0,356596.0,367736.0,315721.0,353358.0,201931349349303478_public.xml
753243566,INHERITANCE OF HOPE INC,NC,PISGAH FOREST,28768,2018,2018-12-31,990,2007,INSPIRE HOPE IN YOUNG FAMILIES FACING THE LOSS OF A PARENT.,16.0,189.0,1152813.0,1148912.0,1616488.0,1089354.0,1576087.0,0.0,0.0,59086.0,472.0,,1326114.0,1006464.0,499760.0,53361.0,1123794.0,-177202.0,610024.0,1559873.0,1773941.0,104818.0,61242.0,1455055.0,1712699.0,201931349349303623_public.xml
370712056,Society of St Vincent De Paul,IL,East Saint Louis,62203,2017,2018-09-30,990,1917,"TO LEAD MEN & WOMEN TO JOIN TOGETHER TO GROW SPIRITUALLY BY OFFERING PERSON-TO-PERSON SERVICE TO THE NEEDY AND SUFFERING IN THE TRADITION OF ITS FOUNDER, BLESSED FREDERIC",10.0,500.0,1250577.0,1250577.0,471316.0,1188460.0,389952.0,0.0,,17335.0,44782.0,,468926.0,439143.0,135113.0,9712.0,364218.0,781651.0,32173.0,1782040.0,965365.0,20652.0,14380.0,1761388.0,950985.0,201931349349303798_public.xml
850465683,DZILTH-NA-O-DITH-HLE,NM,BLOOMFIELD,87413,2017,2018-06-30,990,2005,TO OPERATE THE DZILTH-NA-O DITH-HLE COMMUNITY SCHOOL TO PROVIDE QUALITY EDUCATION FOR STUDENTS OF TIS SERVICE COMMUNITY.,97.0,,5413385.0,5413385.0,6291825.0,5410266.0,6288711.0,0.0,,3119.0,0.0,5383014.0,5866379.0,5284352.0,3955902.0,0.0,5035260.0,-452994.0,1007473.0,4221971.0,4760530.0,149129.0,234694.0,4072842.0,4525836.0,201931349349303848_public.xml
510230538,EDGEMOOR COMMUNITY CENTER INC,DE,WILMINGTON,19809,2017,2018-06-30,990,1978,"PROVIDING AFFORDABLE AND ACCESSIBLE SERVICES WHICH HELP IMPROVE THE QUALITY OF LIFE FOR COMMUNITY MEMBERS OF ALL AGES THROUGH A BROAD RANGE OF EDUCATIONAL, RECREATIONAL, SELF-ENRICHMENT, AND FAMILY SUPPORT SERVICES.",46.0,210.0,1080109.0,1077850.0,1047502.0,681893.0,585691.0,303458.0,347293.0,2665.0,89834.0,663196.0,1252564.0,1196850.0,734204.0,0.0,1136694.0,-174714.0,-149348.0,2983503.0,3138058.0,297935.0,227273.0,2685568.0,2910785.0,201931349349303948_public.xml
942248359,SUMMERFIELD WALDORF SCHOOL AND FARM,CA,SANTA ROSA,95401,2017,2018-07-31,990,1974,PROVIDE QUALITY EDUCATION FOR STUDENTS IN GRADES KINDERGARTEN THROUGH HIGH SCHOOL.,134.0,500.0,7304790.0,7117080.0,6927558.0,691432.0,691170.0,6549014.0,6345474.0,223.0,-123589.0,5276.0,7469206.0,6949669.0,4493747.0,237141.0,5742422.0,-352126.0,-22111.0,8278395.0,8577683.0,3873800.0,3820962.0,4404595.0,4756721.0,201931349349304278_public.xml
043098024,VETERANS INC,MA,WORCESTER,01605,2017,2018-06-30,990,1990,"VETERANS INC. IS A PRIVATE NON-PROFIT ORGANIZATION DEDICATED TO PROVIDING A WIDE ARRAY OF PROGRAMS AND SUPPORTIVE SERVICES TO VETERANS, SERVICE MEMBERS, AND THEIR FAMILIES AND IS THE LARGEST ONE-STOP VETERANS HOUSING, OUTREACH, AND SUPPORTIVE SERVICES PROGRAM IN NEW ENGLAND.",216.0,450.0,11946100.0,11922840.0,12581334.0,9979967.0,12267837.0,1937707.0,323628.0,3258.0,1908.0,7917463.0,11835696.0,12549074.0,7019888.0,275011.0,11112983.0,87144.0,32260.0,14909621.0,14859741.0,5729764.0,5760000.0,9179857.0,9099741.0,201931349349304303_public.xml
541323858,VIRGINIA TECH INTELLECTUAL PROPERTIES INC,VA,BLACKSBURG,24061,2017,2018-06-30,990,1985,"The organization's mission is to promote scientific research by the faculty, staff, and students solely for the benefit of Virginia Polytechnic Institute and State University.",7.0,0.0,2944778.0,2944778.0,2803835.0,697748.0,755312.0,2231361.0,2014047.0,15669.0,0.0,,2725372.0,3059812.0,263369.0,0.0,2217497.0,219406.0,-255977.0,1063451.0,932831.0,755084.0,851236.0,308367.0,81595.0,201931349349304493_public.xml
311113966,MOUNT CARMEL HEALTH SYSTEM FOUNDATION,OH,COLUMBUS,432131574,2017,2018-06-30,990,1984,TO PROVIDE SUPPORT FOR THE PROGRAMS OF MOUNT CARMEL HEALTH SYSTEM AND ITS AFFILIATES.,0.0,21.0,19436789.0,19145661.0,5350188.0,11308845.0,4301906.0,0.0,0.0,7791288.0,45528.0,1134034.0,8747288.0,7651569.0,1585094.0,1329480.0,6209912.0,10398373.0,-2301381.0,155429541.0,141585725.0,3298489.0,2762831.0,152131052.0,138822894.0,201931349349304578_public.xml
240838702,THE ARC OF NORTHEASTERN PENNSYLVANIA,PA,Scranton,18505,2017,2018-06-30,990,1956,PROMOTION OF GENERAL WELFARE OF INTELLECTUALLY AND DEVELOPMENTALLY DISABLED INDIVIDUALS,209.0,,8398734.0,8101713.0,7143455.0,7839055.0,6877657.0,0.0,,1967.0,260691.0,7574250.0,7657370.0,6823948.0,6067775.0,41400.0,6482567.0,444343.0,319507.0,3401099.0,2999498.0,1657781.0,1700523.0,1743318.0,1298975.0,201931349349304608_public.xml
620695676,AMERICAN CHORAL DIRECTORS ASSOCIATION,OK,OKLAHOMA CITY,731022207,2017,2018-06-30,990,1959,"TO INSPIRE EXCELLENCE IN CHORAL MUSIC THROUGH EDUCATION, PERFORMANCE, COMPOSITION, AND ADVOCACY.",17.0,15.0,5055929.0,5055929.0,5678716.0,1320580.0,1385340.0,3534858.0,4026273.0,90893.0,109598.0,,5291522.0,5106054.0,1161163.0,26336.0,3354185.0,-235593.0,572662.0,5910783.0,6340074.0,646259.0,618372.0,5264524.0,5721702.0,201931349349304708_public.xml
813036685,BRAZOS VALLEY COMMUNITY ACTION PROGRAMS,TX,BRYAN,77802,2017,2018-06-30,990,2016,"TO ASSIST IN THE EMPOWERMENT OF INDIVIDUALS, FAMILIES AND COMMUNITIES TO REACH THEIR FULL ECONOMIC, EDUCATION, WELLNESS, CULTURAL AND SOCIAL POTENTIAL THROUGH THE USE OF COMMUNITY RESOURCES.",178.0,1296.0,13279731.0,13279731.0,6499876.0,12837335.0,6262256.0,420583.0,236907.0,21813.0,0.0,12602372.0,13084335.0,6573132.0,6311966.0,0.0,12388375.0,195396.0,-73256.0,5499210.0,5241246.0,510491.0,611284.0,4988719.0,4629962.0,201931349349305053_public.xml
061484116,FUTURES INCORPORATED,CT,WEST HARTFORD,06110,2017,2018-06-30,990,1997,"FUTURES, INCORPORATED WAS ESTABLISHED TO IMPROVE THE QUALITY OF LIFE OF INDIVIDUALS WITH DISABILITIES, AS WELL AS THEIR FAMILIES, THROUGH COMMUNITY BASED SERVICES.",198.0,,5138221.0,5117156.0,4877851.0,171492.0,76885.0,4936411.0,4793846.0,10403.0,-1150.0,99481.0,4940032.0,4537148.0,3546084.0,2807.0,4210156.0,177124.0,340703.0,3663358.0,3220624.0,1239598.0,1021166.0,2423760.0,2199458.0,201931349349305193_public.xml
954896420,LITTLE ROCK WORKFORCE DEVELOPMENT BOARD,AR,LITTLE ROCK,72209,2017,2018-06-30,990,2002,"THE ORGANIZATION IS RESPONSIBLE FOR ADMINISTERING AN INTEGRATED WORKFORCE DEVELOPMENT SYSTEM, INCLUDING TRAINING, EMPLOYMENT, & EMPLOYMENT-RELATED EDUCATIONAL PROGRAMS.",3.0,15.0,2020381.0,2020381.0,1716684.0,2020381.0,1716684.0,0.0,0.0,0.0,0.0,2020381.0,2022750.0,1720831.0,470681.0,0.0,1954261.0,-2369.0,-4147.0,423669.0,304608.0,415434.0,294004.0,8235.0,10604.0,201931349349305208_public.xml
943456074,BRAZO DE ORO CHILDREN'S FOUNDATION,PA,PHILADELPHIA,19124,2017,2018-06-30,990,2008,"THE ORGANIZATION'S MISSION IS TO SUPPORT THE HEALTH, WELFARE AND EDUCATIONAL INTERESTS OF MARIANA BRACETTI ACADEMY CHARTER SCHOOL (THE ""SCHOOL""), A PENNSYLVANIA NONPROFIT CORPORATION THAT IS EXEMPT FROM FEDERAL INCOME TAX AS AN ORGANIZATION DESCRIBED IN SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE OF 1986 (THE ""CODE""), AS AMENDED.",0.0,0.0,2362924.0,2362924.0,2415471.0,0.0,0.0,2308337.0,2333905.0,54587.0,0.0,,2593239.0,2612945.0,0.0,0.0,2593239.0,-230315.0,-197474.0,22938907.0,23531281.0,24006237.0,24368296.0,-1067330.0,-837015.0,201931349349305223_public.xml
341225732,WESTWOOD BEHAVIORAL HEALTH,OH,VAN WERT,45891,2017,2018-06-30,990,1976,COUNSELING AND PSYCHIATRIC SERVICES,85.0,,3381133.0,3381133.0,3319749.0,365579.0,250800.0,3014822.0,3068770.0,120.0,612.0,345479.0,3396707.0,3208028.0,2529839.0,0.0,3129847.0,-15574.0,111721.0,1576427.0,1431351.0,536871.0,376221.0,1039556.0,1055130.0,201931349349305298_public.xml
231314352,Quarryville Presbyterian Retirement,PA,Quarryville,175661400,2017,2018-06-30,990,1948,"To provide for the spiritual, physical, emotional, and social needs of our residents.",503.0,145.0,32996623.0,25161541.0,24452784.0,135001.0,53288.0,24297105.0,23989287.0,532396.0,197039.0,,26018708.0,25512657.0,14409528.0,235.0,23025374.0,-857167.0,-1059873.0,65158862.0,63265661.0,53654896.0,52199676.0,11503966.0,11065985.0,201931349349305693_public.xml
061433299,MAIN STREET COMMUNITY FOUNDATION INC,CT,BRISTOL,060112702,2018,2018-12-31,990,1995,"TO ENHANCE THE QUALITY OF LIFE FOR BOTH PRESENT AND FUTURE GENERATIONS IN THE COMMUNITIES WE SERVE. WE ACCOMPLISH OUR MISSION BY ENCOURAGING AND PROMOTING: GIFT PLANNING, PRUDENT STEWARDSHIP OF ASSETS, EFFECTIVE GRANT MAKING AND COMMUNITY LEADERSHIP.",6.0,120.0,3132350.0,3116030.0,3334629.0,1414668.0,2223532.0,171410.0,254074.0,1541328.0,-11376.0,,1717953.0,1431571.0,469036.0,50040.0,1360287.0,1398077.0,1903058.0,22492640.0,23609801.0,44191.0,6735200.0,22448449.0,16874601.0,201931349349305813_public.xml
571095197,FRANCES P BUNNELLE FOUNDATION,SC,PAWLEYS ISLAND,29585,2018,2018-12-31,990,2000,"TO IMPROVE THE QUALITY OF LIFE FOR GEORGETOWN COUNTY CITIZENS WITH A FOCUS ON ADDRESSING THE CAUSE OF POVERTY, BASIC HUMAN NEEDS, ECONOMIC GROWTH, ENVIRONMENTAL CONSERVATION, AND ENCOURAGING POSITIVE YOUTH DEVELOPMENT.",0.0,40.0,3229830.0,2771761.0,2143282.0,96198.0,0.0,0.0,0.0,2675392.0,171.0,,2289716.0,2556080.0,348264.0,0.0,1910745.0,482045.0,-412798.0,37716189.0,42452347.0,50506.0,47072.0,37665683.0,42405275.0,201931349349305838_public.xml
474755353,JEWISH HOME LIFE COMMUNITIES INC,GA,ATLANTA,303272108,2017,2018-06-30,990,2016,"SEE SCHEDULE O FOR COMPLETE MISSION STATEMENT.TO PROMOTE THE CAUSE OF CHARITY, EDUCATION AND RELIGION INCLUDING THE CARE OF THE ELDERLY OF THE JEWISH FAITH.",21.0,36.0,13812428.0,13606247.0,13185310.0,2273854.0,1939072.0,11499921.0,11226301.0,43.0,-167571.0,,13794516.0,13131657.0,10014571.0,504009.0,11751417.0,-188269.0,53653.0,26548613.0,27244795.0,7402197.0,7920745.0,19146416.0,19324050.0,201931349349306003_public.xml
911197626,Harrison Medical Center Foundation,WA,Bremerton,98310,2017,2018-06-30,990,1981,"TO CREATE PHILANTHROPIC RELATIONSHIPS THAT INSPIRE CHARITABLE GIVING TO SUPPORT EXCEPTIONAL MEDICAL CARE AT HARRISON MEDICAL CENTER. THE ORGANIZATION WAS, FOR THE YEAR ENDED 6/30/18, AFFILIATED WITH CATHOLIC HEALTH INITIATIVES (""CHI""). FOLLOWING THE CLOSE OF THE 6/30/2018 TAX YEAR, ON 2/1/19, IN CONNECTION WITH THE ALIGNMENT OF THE CATHOLIC MINISTRIES OF CHI AND DIGNITY HEALTH, CHI CHANGED ITS NAME TO COMMONSPIRIT HEALTH.",0.0,81.0,2044324.0,1867409.0,905892.0,1767206.0,475238.0,0.0,0.0,22969.0,77234.0,0.0,1858462.0,1678915.0,0.0,131773.0,1445417.0,8947.0,-773023.0,8001549.0,7366304.0,524540.0,11657.0,7477009.0,7354647.0,201931349349306178_public.xml
263025933,ST CROIX RIVER ASSOCIATION,WI,ST CROIX FALLS,54024,2018,2018-12-31,990,2008,"THE ST. CROIX RIVER ASSOCIATION MISSION IS TO PROTECT, RESTORE & CELEBRATE THE ST. CROIX RIVER AND ITS WATERSHED.",18.0,5841.0,1201363.0,1180568.0,1018920.0,1169003.0,1001490.0,31748.0,16895.0,612.0,-20795.0,383914.0,1143998.0,1099186.0,609383.0,63469.0,940607.0,36570.0,-80266.0,192347.0,157153.0,71422.0,72798.0,120925.0,84355.0,201931349349306273_public.xml
237075529,THE COOPER INSTITUTE,TX,DALLAS,752302237,2017,2018-06-30,990,1970,SEE PART III.,44.0,35.0,10359553.0,5562899.0,7071647.0,1001514.0,1165665.0,1501198.0,1933338.0,1379586.0,1680601.0,,7041022.0,7930772.0,3437523.0,541491.0,4819714.0,-1478123.0,-859125.0,21062194.0,22799156.0,2097503.0,1831165.0,18964691.0,20967991.0,201931349349306298_public.xml
943101292,ON LOK DAY SERVICES,CA,SAN FRANCISCO,94109,2017,2018-06-30,990,1989,"DEVELOP AND PROVIDE HEALTH AND SOCIAL SERVICES TO THE ELDERLY THAT PROMOTE WELLNESS & INDEPENDENCE.IN ADDITION, DEVELOP INTERGENERATIONAL ACTIVITIES FOR SHARED LEARNING BETWEEN SENIORS AND CHILDREN.",47.0,146.0,5978969.0,5978969.0,3748095.0,5033796.0,2835130.0,428910.0,423960.0,122.0,516141.0,2669429.0,4336844.0,4135680.0,1682947.0,0.0,4080126.0,1642125.0,-387585.0,5856787.0,4409307.0,428277.0,622922.0,5428510.0,3786385.0,201931349349306308_public.xml
943342383,ART IN ACTION,CA,Menlo Park,94025,2017,2018-06-30,990,1999,"AiA is a nonprofit 501(c) (3) org that provides diverse visual arts curr, matls, and traning for 0-8th grade students. AiAs mission is to empower students through arts education.",23.0,569.0,1467384.0,1218940.0,1112304.0,579978.0,550125.0,472856.0,419014.0,320.0,165786.0,,1106083.0,965422.0,753052.0,112358.0,890716.0,112857.0,146882.0,963683.0,694596.0,311556.0,155326.0,652127.0,539270.0,201931349349306323_public.xml
